mid,comment_mid,comment_user_id,comment_user_screen_name,comment_content,comment_pic_urls,has_comments,secondary_comments_num,secondary_comment_mid,secondary_comment_user_id,secondary_comment_screen_names,secondary_comment_content,secondary_comment_pic_urls
Krq9yfE9r,4665355085284994,2718772563,啵啵小黑羊魔王,[哆啦A梦汗]本来还想夸一下杭州公安，算了算了，我撤回,"""https://h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_04han-372a719d21.png""",True,33,4665711211054455,5436950049,user9264246543,没有证据就是定不了罪，有了证据也只叫犯罪嫌疑人，这是法治社会 不是你想当然,
Krq9yfE9r,4665355085284994,2718772563,啵啵小黑羊魔王,[哆啦A梦汗]本来还想夸一下杭州公安，算了算了，我撤回,"""https://h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_04han-372a719d21.png""",True,33,4665456525574645,2480332337,七崽碎碎念吖,二极管你好，有病。,
Krq9yfE9r,4665354356003464,6749593433,·-_-·,如果是假的 我希望是真的 如果是真的 我希望加倍！,,True,9,4665373935536476,2409103690,萧炎15730,没有重启调查也没有直接逮捕，但是没否认带走。带走不一定是逮捕，批捕没那么快。,
Krq9yfE9r,4665354356003464,6749593433,·-_-·,如果是假的 我希望是真的 如果是真的 我希望加倍！,,True,9,4666031811069234,6477942591,安于他念,超级加倍。,
Krq9yfE9r,4665354356003464,6749593433,·-_-·,如果是假的 我希望是真的 如果是真的 我希望加倍！,,True,9,4665497130112661,5122659320,努力瘦回80斤,点杠点杠点？是你吗？改名字了吗[思考][吃惊][思考][吃惊],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-ff9602dd08.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-59b444adb6.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665366251569710,2377052353,我胆小-我先撤,保姆之前就得癌症了，就是说，不管怎样都是个死。。。,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665368847323258,3120202435,在无娘的宇宙做着它的皇娘大梦,网络上蛮多这种小道消息的，各种谣言满天飞，昨天那个博我也转了，狗男人是够膈应人的，法律还没法收拾他，就算他没有谋杀，就他那个做派也是恨的人牙痒痒,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665418722052247,3672301211,wannaanana,建议大家多去庭审直播网上看几个刑事案件庭审直播，了解一下真实的庭审现场和流程[允悲][允悲]公安机关作为侦查机关不会比网友粗心、检察机关作为公诉机关不会比网友笨、律师作为辩护人不会放过明显对被告人有利的证据或可能[允悲][允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665703841398898,2045556862,早春的梅,三的叔还坐在三后面一起参与庭审，可笑不可笑?死者父母都只能旁听！简直就是侮辱中国的法治！,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665393832263781,6644123509,鲁班七号蛋藤的生活,当年叔侄冤案可就是杭州警方的杰作，你忘了吗？,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4666533252436679,2377052353,我胆小-我先撤,不会好好说话可以不说[微笑],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4666411630461134,5537511862,小糖豆羊,你检查出来的？,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4666106641913071,2276860182,盛泽张雨绮,[黑线]为了孩子着想就不会赌的倾家荡产，而且她根本没有要儿子，儿子跟前夫一直在东莞。而且，我只是按正常的逻辑说，你一定要找个万一什么来说，而且莫有不服一审上诉的，二审维持原判，按你的逻辑不用上诉了，一审就结束了。,"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heixian-1bcf71bba6.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4666054590336569,3229284857,一颗豆子两颗豆子,所有的猜测都公jianfa当傻子，你以为警察蜀黎和你一样只会凭空造谣猜想吗？林很讨厌，但是也不能欲加之罪,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665718924640373,2377052353,我胆小-我先撤,我也是，讨厌Tony林，太恶心了…消费过世的亲人，也不知道会不会重新查,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665718589361955,2377052353,我胆小-我先撤,？我什么时候给她定罪了？啥玩意儿就直接给我延生出去了？,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665704520878034,2045556862,早春的梅,就是看了才发现实在是有辱中国的法治，保姆律师在那幸灾乐祸，三的叔参与庭审。死者父母只能在小屋旁听！,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665645940080792,3037959527,Forsaken小黑爵,😂我想这个干嘛，我说了又不算数。我想表达的意思是，网友们的猜测都互相矛盾，所以不可信,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665641866365077,6523771814,晚上睡不着aaaa,这个是摔杯子是真的 现在网上还有这个视频 。 林的律师被采访的时候 问你觉得林是出于什么心理才摔杯子的 林的律师说 你自己猜 （意思就这样 可能字有不符）,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665493882934076,2377052353,我胆小-我先撤,不要瞎传那你找一开始说的人去诶，之前没人说假的，现在闹大了又说假的？,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665493141849430,2377052353,我胆小-我先撤,因为还有孩子啊，总要为孩子着想[笑cry][允悲]或者说一开始没发现自己有病，最后才发现的，也不是没这个可能[笑cry][允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665492729766475,2377052353,我胆小-我先撤,我打的“如果”俩字看到了么[允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665487050673860,2276860182,盛泽张雨绮,如果得了癌症，赌博的钱还个屁啊[二哈][微笑]反正大不了被债主砍死，当然一般也不会，得了癌症又这么多赌债，肯定一分也不会还的。这叫正常逻辑[二哈][微笑],"""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665475457879967,3037959527,Forsaken小黑爵,他对妻子薄情是真的，吃人血馒头着实恶心,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665474929660165,2377052353,我胆小-我先撤,是的…不过不管说啥，我都感觉林不清白…可能我太讨厌林了,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665474636057970,3037959527,Forsaken小黑爵,😂太奇葩了,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665474493452352,2377052353,我胆小-我先撤,和保姆有孩子这个我不大信[允悲],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665474241532874,3037959527,Forsaken小黑爵,😂反正各种各样的都有，保姆和林有一腿还有个娃的我都见过,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665473893404202,2377052353,我胆小-我先撤,[允悲]之前不都说的真真的嘛～我甚至觉得是她觉得反正要死，林又许给她好处，所以就伙同林一起…,"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665473491277827,2377052353,我胆小-我先撤,没啥好同情的[汗]得了癌症就能杀人了？我的意思不是说她情有可原，而是说，她有没有可能，反正也是死，加上林威逼或者利诱，就伙同林一起做了这么丧良心的事情。。。,"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"""
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665472152764979,2377052353,我胆小-我先撤,我个人觉得不一定，毕竟如果林许诺她给她儿子好的生活，移民国外，或者其他好处…她刚知道自己癌症，反正无论如何是个死不如给儿子留个好的生活。不过后面一半我也只是这么个猜测，不作数,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665471557435750,2377052353,我胆小-我先撤,那你怎么知道没有呢？你去检查了？,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665390192397439,3037959527,Forsaken小黑爵,😂网上还说保姆法庭上准备说实话被林摔杯子呢，都没由来的话你还信,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665385117026292,5380488486,小狗骨头2022,你怎么能确定她得癌症了？如果真得癌症了，她的律师难道不会抓住这一点博同情，大肆渲染？,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665383766988812,2342184080,爱做梦的老司机,去搜搜局面采访莫晶焕律师的视频看看，还有你能想到一个丈夫ba妻子弄到化粪池吗？也是杭州的案子,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665367106947709,1622293632,莲叶田可采莲,如果早就明知自己得癌了还能干活并赌博也是厉害的,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665364745814842,5672353068,摁住那杯西柚气泡冷萃,孩子。,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665363986126572,2394030263,坏点心_,？？？就是执行死刑了啊,
Krq9yfE9r,4665355383080977,1622293632,莲叶田可采莲,那保姆为了他这事宁可吃枪毙？杭州警方就那么没水平？,,True,72,4665356389976010,1176525497,孙亮MX,不是，执行死刑了已经。,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665396722404770,3756520767,气柱子,互联网是有记忆的 都对宋深恶痛绝的 基本都是三十岁左右的  这岁数天天都上班赚钱哪有功夫跑到网上把宋祖德当教主一样崇拜,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665413109289070,5835908675,一天到晚的加班真的累死了,他做过什么👂🏻,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665390313242633,3037959527,Forsaken小黑爵,明白人！,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665390704366816,3271069432,大坪山居士,唉，宋祖德都已经被吹捧成英雄了。,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665645353140579,5596344229,韩庚庚的希kim,带了一手好节奏 都没脑子判断的吗 这届网名们,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665902815249376,6116360523,咕咕妞88,其实一直都觉得不太对，既然这么多疑点，当初小贞娘家人为啥不追究呢？时到今日，朱家人也没对此事要求重审！所以 对宋的言论可信度一直持怀疑的态度！,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665755594921536,2704943375,C无望而亡,如果那个主角有问题，女方父母一直告，挖出真相，搞了这么多年，网络“侦探”跳得挺凶，纸是包不住火的，事实什么样，终有见天日之时，就怕有些人借机搞些动作！,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665939951354015,5409367751,王聪明很忙的,又不是第一次了,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665707494902331,5409367751,王聪明很忙的,不知道宋祖德来蹭热度的嘛 这种满嘴谎话的人 比洗剪吹好不到哪里去  况且现在也没有证据证明洗剪吹有罪  有罪自有公论  宋大嘴满口谎话  他说的话一个标点符号都不能信,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665644114511985,5409367751,王聪明很忙的,成年人要学会独立思考，不要听风就是雨，宋祖德要有良心，当年就不会造谣死者，最后被活活打脸。,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665641841198938,5409367751,王聪明很忙的,有疑点公安机关会调查，为什么不敢面对宋大嘴的过去？你是宋大嘴请来的水军？,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665571951773100,5409367751,王聪明很忙的,他之前还说 刘晓庆和谢晋导演有一腿呢  还说李宇春是男的呢,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665448186249860,5835908675,一天到晚的加班真的累死了,"笑的，好离谱 <a  href=""https://weibo.cn/sinaurl?u=https%3A%2F%2Fwx3.sinaimg.cn%2Flarge%2F006mWSrhly1gt1gfnisk1j30to0p9dgg.jpg"" data-hide=""""></a>",'https://h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665425960635643,5409367751,王聪明很忙的,经常诽谤他人,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665402749356293,6463677443,重生的第100次,这人干过啥事,
Krq9yfE9r,4665355454907704,5409367751,王聪明很忙的,说实话 不管洗剪吹干没干  宋祖德的话能信？,,True,42,4665392997340450,5409367751,王聪明很忙的,这次他要不出来 真以为他死了呢,
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665390954977334,3271069432,大坪山居士,还说谢晋死于嫖娼，被告赔了二十万。,
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665436661091982,3653761873,poppedpill,第3个是宋祖得？,
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665426409950781,2034082813,-Hana__,<a href='/n/苏苏苏苏苏苏苏柚_07'>@苏苏苏苏苏苏苏柚_07</a> [笑cry],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"""
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665728123017633,1844761685,吉蒙蒙jim,还写金巧巧，简直像个H文，那时候都当他是笑话来看的,
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665501026359250,2388587122,real_parkcy,反正网络信息鱼龙混杂，保持自己的判断力就好，黑的也变不成白。我7年前因为吴亦凡跑路骂了他好长一段还和他的粉丝对骂，现在果然进去了。,
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665486669780941,2388587122,real_parkcy,哈哈哈我就是一个普通的社畜，比起他，我最近更想知道油价啥时候能跌一跌[笑cry],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"""
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665483939021902,3756520767,气柱子,对 就是这种感觉,
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665483012608842,2388587122,real_parkcy,年纪大了，真的看啥都是看热闹，也不想深究过程，最好是开头马上到结尾,
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665482474692367,2388587122,real_parkcy,我已经工作了平时还挺忙的，最近周末都在看奥运会，也就是热搜有的就点词条进去看看，没有特地去搜，年轻人可能比较关注能知道点[跪了],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_guile-a8a737d3a0.png"""
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665480394576582,2388587122,real_parkcy,不是啦，就是现在很多人因为他出来爆料，捧他到不行，让我想起了之前的事。[doge],"""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"""
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665479999785885,2388587122,real_parkcy,我不信宋祖德只是出于我的认知啦，和别人没关系。在我还读中学的时候，他真的活跃的不像话，各种爆料，也就是后来被人告了才消停。[笑cry],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"""
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665397321664276,3756520767,气柱子,恶心宋的 基本三十岁往上了 这岁数有几个有心气有闲心天天刷微博给宋控评啊 例如我 看看热闹就得了,
Krq9yfE9r,4665363054464193,2388587122,real_parkcy,宋祖德当时不是说刘亦菲是变性人然后被告了吗……还有人信他？互联网是真的没有记忆吗？,,True,23,4665377529271313,2388587122,real_parkcy,他几年前名声多臭啊，人人喊打……可能是上网的人都换一群了[doge],"""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"""
Krq9yfE9r,4665356516592744,5637727888,一心向善真实自在,杭州公安局怎么可能希望重新调查，不知道多少人的官帽子要丢！,,True,33,4665670271240708,6655558241,蔓珠莎華曉葵啊,说到点子上了,
Krq9yfE9r,4665356516592744,5637727888,一心向善真实自在,杭州公安局怎么可能希望重新调查，不知道多少人的官帽子要丢！,,True,33,4665434701829210,5649028900,CcrePusCle,当年就是因为舆论压力 舆论审判才判得那么快啊 现在又开始新的反转新的压力 没有证据当然不能立案 公检法不是网民 再说推案重申是很难的一件事 至少我们普通民众不该质疑公检法 相反 减轻舆论压力才能更好地让其履职,
Krq9yfE9r,4665356516592744,5637727888,一心向善真实自在,杭州公安局怎么可能希望重新调查，不知道多少人的官帽子要丢！,,True,33,4665490343985786,1900069033,yukiiii6080,转发500抓起来[黑线],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heixian-1bcf71bba6.png"""
Krq9yfE9r,4665356516592744,5637727888,一心向善真实自在,杭州公安局怎么可能希望重新调查，不知道多少人的官帽子要丢！,,True,33,4665399607822902,1738605643,桥豆麻黛黛,跟法盲不要太计较。,
Krq9yfE9r,4665356516592744,5637727888,一心向善真实自在,杭州公安局怎么可能希望重新调查，不知道多少人的官帽子要丢！,,True,33,4665395221631829,3823963774,木子爱吃葡萄柠檬,警方给的结果是自己想要的，警方就是正义的，给的结果不是自己想要的，那警方就是黑暗的[偷乐][偷乐][偷乐][偷乐][偷乐][偷乐][偷乐][偷乐][偷乐],"""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_toule-244c58c525.png""""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_toule-244c58c525.png""""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_toule-244c58c525.png"""
Krq9yfE9r,4665356516592744,5637727888,一心向善真实自在,杭州公安局怎么可能希望重新调查，不知道多少人的官帽子要丢！,,True,33,4665372530445609,1828140910,何掰掰yeah,豹子呢,
Krq9yfE9r,4665356516592744,5637727888,一心向善真实自在,杭州公安局怎么可能希望重新调查，不知道多少人的官帽子要丢！,,True,33,4665363326833657,5637727888,一心向善真实自在,自古冤案错案又不是没有，人民群众难道没有质疑司法机关的权利吗？,
Krq9yfE9r,4665364111955213,7006874460,7-5-13,请大家冷静思考自己究竟是为他者鸣冤，还是只是看热闹起哄,,True,1,4665756183432667,2704943375,C无望而亡,现在大部分看他关起来才好，这帮人看热闹的，哎！一群……都不是发生在自己身上，怎么热闹他们怎么欢！,
Krq9yfE9r,4665398174154883,2219091384,大發哥Ge,这案子我个人觉得不可能如网上传的那么神，第一不要怀疑我们的刑侦警察以及技术，第二林要是预谋，牵扯到人也太多了，别忘了人都是有贪欲的，他摆不平那么多合谋者！林不过就是个很会演戏以及善于利用人民群众的同情心的伪君子而已,,True,10,4665538535753704,1582838907,西泽十三年,陷入正义狂欢臆想症的网友不但恼羞成怒还会直接拉黑唉……粉圈脑子只有自己和对家完全不知道正常人眼里你们宛如弱智吗[悲伤],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png"""
Krq9yfE9r,4665398174154883,2219091384,大發哥Ge,这案子我个人觉得不可能如网上传的那么神，第一不要怀疑我们的刑侦警察以及技术，第二林要是预谋，牵扯到人也太多了，别忘了人都是有贪欲的，他摆不平那么多合谋者！林不过就是个很会演戏以及善于利用人民群众的同情心的伪君子而已,,True,10,4665534362420618,1582838907,西泽十三年,被问到锤的来源就恼羞成怒？,
Krq9yfE9r,4665398174154883,2219091384,大發哥Ge,这案子我个人觉得不可能如网上传的那么神，第一不要怀疑我们的刑侦警察以及技术，第二林要是预谋，牵扯到人也太多了，别忘了人都是有贪欲的，他摆不平那么多合谋者！林不过就是个很会演戏以及善于利用人民群众的同情心的伪君子而已,,True,10,4665477937497962,1782365693,芳心纵火犯朱一龙,消防出通告说的？还是消防员自己亲口对你说的？有证据证明说的那个人是消防员吗？有证据证明说的那个人是当时亲临现场的消防员吗？事情过去快三年了，是不是黑烟当时案发的时候为什么没人质疑？,
Krq9yfE9r,4665398174154883,2219091384,大發哥Ge,这案子我个人觉得不可能如网上传的那么神，第一不要怀疑我们的刑侦警察以及技术，第二林要是预谋，牵扯到人也太多了，别忘了人都是有贪欲的，他摆不平那么多合谋者！林不过就是个很会演戏以及善于利用人民群众的同情心的伪君子而已,,True,10,4665465442140240,2219091384,大發哥Ge,你说的这些都是警方或者官方披露的吗？如果不是，请你用脑子思考，这些网络的人是自己去过案发现场？还是亲眼目睹？莫名其妙,
Krq9yfE9r,4665358780203822,1751165422,进击的onion,反正诸多疑点全是平行宇宙的巧合[微笑][费解][费解][微笑][费解][费解][微笑][费解][费解],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png""",True,31,4665384000556349,6527980391,今天我也想吃小饼干,这些疑点不是你们意淫出来的吗？,
Krq9yfE9r,4665358780203822,1751165422,进击的onion,反正诸多疑点全是平行宇宙的巧合[微笑][费解][费解][微笑][费解][费解][微笑][费解][费解],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png""",True,31,4665534001453466,1582838907,西泽十三年,能把林这事关注一个月的人基本上脑子已经陷进去了……正常人看个开头就会被网友的臆想症吓到然后赶紧跑,
Krq9yfE9r,4665358780203822,1751165422,进击的onion,反正诸多疑点全是平行宇宙的巧合[微笑][费解][费解][微笑][费解][费解][微笑][费解][费解],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png""",True,31,4665505405731906,2211584677,非著名一级退堂鼓演奏家,顺我者昌逆我者水军[哈哈],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png"""
Krq9yfE9r,4665358780203822,1751165422,进击的onion,反正诸多疑点全是平行宇宙的巧合[微笑][费解][费解][微笑][费解][费解][微笑][费解][费解],"""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png""""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png""",True,31,4665437570730667,2211584677,非著名一级退堂鼓演奏家,嗯，加油，毕竟这个世界上跟你意见不同的都是水军,
